id,ss_id,produce_id,ProduceWeight,PercentageReceived,ContainerType,ChildSurvey
40158828-a89f1543,586-40158361-512cafc3,prod1145,2,0,1,0
40158867-74b30fd2,586-40158361-512cafc3,prod1146,2,0,1,0
42351851-b781b8a7,586-42350744-b34eed02,prod1016,2,0,1,0
50179203-3bd0c5e1,587-50096049-ff9e8ad6,prod1016,2,0,1,0
46869443-74fa625a,604-46868276-14736b3c,prod1135,2,0,1,0
38933039-0a4c90d4,656-38932504-98435dc8,prod1098,2,0,1,0
38933117-c09e4e81,656-38932504-98435dc8,prod1031,2,0,1,0
38933155-c5770630,656-38932504-98435dc8,prod1084,2,0,1,0
38599549-278e64c0,668-37324863-be92ae1c,prod1034,2,0,1,0
39611757-259a4bd0,668-39611256-867adc04,prod1012,2,0,1,0
39612116-80796f6b,668-39611256-867adc04,prod1112,2,0,1,0
39612126-354a9e38,668-39611256-867adc04,prod1030,2,0,1,0
39612148-39f0b156,668-39611256-867adc04,prod1060,2,0,1,0
41912507-3ee780fb,668-41912012-12d0f682,prod1145,2,0,1,0
43044439-8aa3bd7d,668-43044150-3fbe3248,prod1001,2,0,1,0
36670807-f64ddd95,670-36670504-07c2768c,prod1325,2,0,1,0
36670858-4245677d,670-36670504-07c2768c,prod1016,2,0,1,0
40096762-8dcd41e4,678-40095429-4672ab52,prod1103,2,0,1,0
37166383-ac6870b0,698-37166193-275ba1de,prod1054,2,0,1,0
40984278-061aaebf,700-40984071-e4e8f2e1,prod1055,2,0,1,0
41589200-f0184b51,700-41589032-0aabbecd,prod1043,2,0,1,0
44473094-4bf4b5c7,701-44472848-c82147a1,prod1031,2,0,1,0
44473225-7929b197,701-44472848-c82147a1,prod1153,2,0,1,0
43029280-8dfe70df,710-43029129-6eee08b1,prod1004,2,0,1,0
38847351-32baa4c0,456-38847084-0b9c979c,prod1131,0,0,1,0
34416698-d8d81289,487-34416510-decb62eb,prod1187,0,0,1,0
34416722-363b49c2,487-34416510-decb62eb,prod1043,0,0,1,0
34331351-843b2988,526-34331227-9320ce10,prod1166,0,0,1,0
34331367-8bceae5e,526-34331227-9320ce10,prod1026,0,0,1,0
35048284-525d8a1d,538-35047418-d1080a87,prod1315,0,0,1,0
35048628-f9c12830,538-35047418-d1080a87,prod1239,0,0,1,0
43904473-730fe142,538-43904230-f083c0b7,prod1056,0,0,1,0
35195976-6bf6674b,539-35191480-aa760fc4,prod1215,0,0,1,0
37323230-745db8f1,539-37322950-89d2f4da,prod1139,0,0,1,0
39470931-66ed20b4,539-39470561-8f340d2c,prod1249,0,0,1,0
41698433-b95a5b7e,539-41652475-a2498ddd,prod1009,0,0,1,0
41698489-f170286b,539-41652475-a2498ddd,prod1248,0,0,1,0
45242320-0fe4f702,539-45241880-db87f043,prod1278,0,0,1,0
47362655-ebfb33a9,539-47362300-717a8424,prod1187,0,0,1,0
47363082-c9491135,539-47362300-717a8424,prod1249,0,0,1,0
47363113-bd3bf4c0,539-47362300-717a8424,prod1288,0,0,1,0
39371810-c853abab,543-39371171-5b810ec8,prod1186,0,0,1,0
46694068-d43584c2,543-46687630-0d3298ff,prod1282,0,0,1,0
49425827-70b643ec,543-49425244-50bb1330,prod1312,0,0,1,0
50288866-cfc3e0e0,543-50288731-7c169319,prod1018,0,0,1,0
40168033-dcfb5c60,584-40167873-a0ca5845,prod1139,0,0,1,0
40168093-432e046e,584-40167873-a0ca5845,prod1052,0,0,1,0
40168143-f5826045,584-40167873-a0ca5845,prod1039,0,0,1,0
40168263-3905be0d,584-40167873-a0ca5845,prod1257,0,0,1,0
40168281-c605b8f0,584-40167873-a0ca5845,prod1183,0,0,1,0
42391029-e2a74a93,584-42390764-a04035db,prod1137,0,0,1,0
44580125-ebcdcb1b,584-44558076-5951fef3,prod1082,0,0,1,0
44580139-6f090ae3,584-44558076-5951fef3,prod1288,0,0,1,0
44580153-ad60b8aa,584-44558076-5951fef3,prod1269,0,0,1,0
49668552-88366979,584-49667845-20af6fab,prod1095,0,0,1,0
49668705-f8e5fd06,584-49667845-20af6fab,prod1225,0,0,1,0
49669001-34a6253c,584-49667845-20af6fab,prod1214,0,0,1,0
44641842-72eaa932,585-44641335-f66edbe8,prod1044,0,0,1,0
47463763-65aa0e85,585-47463184-8c3e16be,prod1049,0,0,1,0
49686605-17ba30da,585-49686195-0f206364,prod1166,0,0,1,0
51831883-0b3b0a7e,585-51831651-a0eeeff0,prod1043,0,0,1,0
51831981-db0c026f,585-51831651-a0eeeff0,prod1072,0,0,1,0
51832079-643a79f4,585-51831651-a0eeeff0,prod1088,0,0,1,0
40158942-09ac12da,586-40158361-512cafc3,prod1166,0,0,1,0
42351701-ead67d49,586-42350744-b34eed02,prod1214,0,0,1,0
42351925-e98e0e02,586-42350744-b34eed02,prod1095,0,0,1,0
42351970-a2cc5484,586-42350744-b34eed02,prod1236,0,0,1,0
42352119-b2ba2153,586-42350744-b34eed02,prod1318,0,0,1,0
42352163-474f82a3,586-42350744-b34eed02,prod1010,0,0,1,0
44563061-c7a20fa3,586-44562394-f57c4acc,prod1019,0,0,1,0
44563099-3d9a5508,586-44562394-f57c4acc,prod1315,0,0,1,0
50897141-dc167996,586-50896121-b2ce0adf,prod1021,0,0,1,0
51801012-e3992370,586-51795968-f5d888bb,prod1249,0,0,1,0
37325817-e2409e08,587-37325398-95c4b592,prod1025,0,0,1,0
37325934-beff3e60,587-37325398-95c4b592,prod1225,0,0,1,0
39489328-7f259745,587-39487803-95ec7945,prod1236,0,0,1,0
39489505-153ee6b7,587-39487803-95ec7945,prod1318,0,0,1,0
39490171-7c755a5e,587-39487803-95ec7945,prod1269,0,0,1,0
39490584-a6be48c8,587-39487803-95ec7945,prod1256,0,0,1,0
39490633-18837910,587-39487803-95ec7945,prod1225,0,0,1,0
43957440-57003903,587-43955881-18b236e4,prod1187,0,0,1,0
45248249-b429d7be,587-45246718-7e76cacb,prod1056,0,0,1,0
47383937-c29f22c7,587-47297543-b6ef4ba3,prod1039,0,0,1,0
50178919-cb739bfb,587-50096049-ff9e8ad6,prod1315,0,0,1,0
35053596-031cb62f,613-35053035-32d0a5fa,prod1186,0,0,1,0
43904196-fb1ac675,613-43903958-fa094819,prod1249,0,0,1,0
46676632-97eef1a7,613-46676411-a8338bff,prod1043,0,0,1,0
46676723-799e56a5,613-46676411-a8338bff,prod1117,0,0,1,0
46676754-d99cc3e8,613-46676411-a8338bff,prod1208,0,0,1,0
49493656-2c3c67fe,613-49452114-130a1b1f,prod1312,0,0,1,0
43907826-1ad3b4fd,616-43907222-7f1cb9c3,prod1293,0,0,1,0
43908074-fff9bb11,616-43907222-7f1cb9c3,prod1304,0,0,1,0
44476943-e9132cb1,618-44476550-50f35bb2,prod1273,0,0,1,0
33930697-de4d979a,622-33929912-71e6e537,prod1117,0,0,1,0
45165295-17304c8a,622-45165016-b10553eb,prod1044,0,0,1,0
37163767-7eba9c77,664-37161681-64781aa6,prod1249,0,0,1,0
37163791-4ee39af2,664-37161681-64781aa6,prod1288,0,0,1,0
43791947-a06f61e0,664-43791668-edd9a544,prod1183,0,0,1,0
43791960-3d10c940,664-43791668-edd9a544,prod1269,0,0,1,0
43791982-e207a7d2,664-43791668-edd9a544,prod1214,0,0,1,0
47285297-f4c29eb0,664-47285060-6308d990,prod1056,0,0,1,0
47285396-4a90f72d,664-47285060-6308d990,prod1139,0,0,1,0
50090370-10175ea4,664-50053880-2433b844,prod1312,0,0,1,0
50090555-7204deb5,664-50053880-2433b844,prod1236,0,0,1,0
50095853-ac295553,664-50053880-2433b844,prod1282,0,0,1,0
37504351-c11646dd,667-37503991-55cf761c,prod1269,0,0,1,0
39625647-5cb995e3,667-39625251-088ccc2d,prod1247,0,0,1,0
38599371-b792cac5,668-37324863-be92ae1c,prod1025,0,0,1,0
41912659-a9dd821d,668-41912012-12d0f682,prod1249,0,0,1,0
43044564-1e973b05,668-43044150-3fbe3248,prod1139,0,0,1,0
45261302-442daa41,668-45261110-267b79fe,prod1083,0,0,1,0
45261358-66835a12,668-45261110-267b79fe,prod1139,0,0,1,0
45261392-bc5a276c,668-45261110-267b79fe,prod1025,0,0,1,0
45261419-b20febe2,668-45261110-267b79fe,prod1117,0,0,1,0
47463081-33d796ce,668-47462872-2b801f22,prod1043,0,0,1,0
50193670-d2255004,668-50193483-ef4aaff9,prod1288,0,0,1,0
36670704-1f9779c5,670-36670504-07c2768c,prod1020,0,0,1,0
43970335-fcb4a8b5,670-43970208-302d7c27,prod1226,0,0,1,0
39453448-a9a23a14,674-39453040-7776cec5,prod1012,0,0,1,0
39453535-69a21e03,674-39453040-7776cec5,prod1030,0,0,1,0
38934528-19a7f2c5,675-38931942-80534802,prod1218,0,0,1,0
38934565-f9f78a9d,675-38931942-80534802,prod1057,0,0,1,0
38934615-c5f3b197,675-38931942-80534802,prod1081,0,0,1,0
40051839-5cbc6f17,701-40051468-e9be1652,prod1249,0,0,1,0
44473460-2c2617bc,701-44472848-c82147a1,prod1044,0,0,1,0
46694996-3314cc2b,701-46694189-01ec7e0d,prod1085,0,0,1,0
49507698-de055b50,701-49505243-5b989b68,prod1236,0,0,1,0
49507770-e21bb11f,701-49505243-5b989b68,prod1039,0,0,1,0
49508093-60ce0661,701-49505243-5b989b68,prod1052,0,0,1,0
51718866-5f0cd774,701-51718116-a73e8bef,prod1039,0,0,1,0
51718918-a745c4b1,701-51718116-a73e8bef,prod1052,0,0,1,0
51718937-2c41716f,701-51718116-a73e8bef,prod1042,0,0,1,0
34608360-a1d0fdb4,703-34414908-8ef1cac1,prod1053,0,0,1,0
44468048-9720eddc,708-44467471-f85aa321,prod1004,0,0,1,0
46679046-2988fe8b,708-46678775-4dcf2651,prod1249,0,0,1,0
46679073-1d5f9bc1,708-46678775-4dcf2651,prod1278,0,0,1,0
49442838-3bc3f6e1,708-49421311-3848992b,prod1312,0,0,1,0
49443519-6cb7f6a6,708-49421311-3848992b,prod1156,0,0,1,0
51537313-e694b29e,708-51537138-5ff85da7,prod1095,0,0,1,0
43029591-fa66fdac,710-43029129-6eee08b1,prod1073,0,0,1,0
50199987-38027dfb,710-50199808-2be1e906,prod1095,0,0,1,0
50200172-d94e41f8,710-50199808-2be1e906,prod1166,0,0,1,0
46680046-d1f7ab79,711-46678876-dd012824,prod1316,0,0,1,0
46680102-932bdfe5,711-46678876-dd012824,prod1082,0,0,1,0
51787774-e6f94501,711-51787213-6a306b31,prod1206,0,0,1,0
51787871-7e7361e7,711-51787213-6a306b31,prod1201,0,0,1,0
51787899-d70f4d95,711-51787213-6a306b31,prod1189,0,0,1,0
45180712-45d83e03,291-45180435-026c1cdd,prod1043,0,0,1,0
49428575-337a9a6b,297-49428304-849d5e0d,prod1193,0,0,1,0
49428597-c8e0fbe8,297-49428304-849d5e0d,prod1043,0,0,1,0
42366395-0272434b,299-42366139-177fc163,prod1208,0,0,1,0
34417260-90a3496a,486-34416218-c6def17b,prod1083,0,0,1,0
43984871-ce263c24,522-43984408-5ed22604,prod1211,0,0,1,0
43984938-2a04700e,522-43984408-5ed22604,prod1116,0,0,1,0
45192101-7c39e983,522-45191929-85ccc6f4,prod1116,0,0,1,0
37323317-0234b5f4,539-37322950-89d2f4da,prod1318,0,0,1,0
39471194-c8598074,539-39470561-8f340d2c,prod1208,0,0,1,0
43051318-2c9b7019,539-43051178-692d9a4d,prod1318,0,0,1,0
43051334-4c44c992,539-43051178-692d9a4d,prod1225,0,0,1,0
47362632-c9fac721,539-47362300-717a8424,prod1196,0,0,1,0
47363098-e427a889,539-47362300-717a8424,prod1096,0,0,1,0
40168078-0f9489a0,584-40167873-a0ca5845,prod1208,0,0,1,0
42391082-82ff2870,584-42390764-a04035db,prod1083,0,0,1,0
44580866-21cc6202,584-44558076-5951fef3,prod1226,0,0,1,0
49668606-73405fc2,584-49667845-20af6fab,prod1051,0,0,1,0
51795587-c640df33,584-51795115-e7f679d8,prod1083,0,0,1,0
38934063-7b9b2907,585-38933712-9c6407a1,prod1083,0,0,1,0
44641571-2aadab85,585-44641335-f66edbe8,prod1098,0,0,1,0
44641592-251bfcee,585-44641335-f66edbe8,prod1139,0,0,1,0
44641757-f4e5edad,585-44641335-f66edbe8,prod1206,0,0,1,0
44641805-45a2be86,585-44641335-f66edbe8,prod1208,0,0,1,0
51831860-88db9643,585-51831651-a0eeeff0,prod1183,0,0,1,0
40158962-4ee72d71,586-40158361-512cafc3,prod1151,0,0,1,0
40159018-d41f5937,586-40158361-512cafc3,prod1318,0,0,1,0
40159028-de185c04,586-40158361-512cafc3,prod1020,0,0,1,0
40159048-f5efcddb,586-40158361-512cafc3,prod1187,0,0,1,0
44562683-5fb2fa3c,586-44562394-f57c4acc,prod1043,0,0,1,0
44562730-a6df770d,586-44562394-f57c4acc,prod1160,0,0,1,0
44563007-f2df5136,586-44562394-f57c4acc,prod1246,0,0,1,0
44563083-bbb6b813,586-44562394-f57c4acc,prod1020,0,0,1,0
51800863-ef404541,586-51795968-f5d888bb,prod1151,0,0,1,0
51800976-8514a203,586-51795968-f5d888bb,prod1199,0,0,1,0
51801115-10a12ff8,586-51795968-f5d888bb,prod1031,0,0,1,0
51801166-2b9da921,586-51795968-f5d888bb,prod1069,0,0,1,0
49493925-56b061bc,613-49452114-130a1b1f,prod1206,0,0,1,0
37163837-25f190b3,664-37161681-64781aa6,prod1254,0,0,1,0
41570789-64d6c7e9,664-41570246-47047912,prod1253,0,0,1,0
41912611-0aad4611,668-41912012-12d0f682,prod1051,0,0,1,0
43044621-c76a63d1,668-43044150-3fbe3248,prod1083,0,0,1,0
36670719-28cdd885,670-36670504-07c2768c,prod1253,0,0,1,0
36566939-ab92e6a4,702-36566813-96f3713f,prod1323,0,0,1,0
34608415-0936ffbf,703-34414908-8ef1cac1,prod1083,0,0,1,0
50200038-661b177c,710-50199808-2be1e906,prod1082,0,0,1,0
49576736-8ca6ed85,711-49576521-9847d6ae,prod1020,0,0,1,0
42366380-a839e7fa,299-42366139-177fc163,prod1083,0,0,1,0
46786523-721b22ea,299-46786281-3b790149,prod1032,0,0,1,0
43802706-7e3e1ba4,377-43798038-0c75a654,prod1051,0,0,1,0
42442715-971aa0a4,388-42442406-d92d21ad,prod1175,0,0,1,0
42442980-bb564c42,388-42442406-d92d21ad,prod1120,0,0,1,0
43956213-90ff1bed,469-43955661-17944bd5,prod1183,0,0,1,0
43956224-60d676a6,469-43955661-17944bd5,prod1051,0,0,1,0
43801855-5491c9f5,470-43801089-c3c99fc8,prod1051,0,0,1,0
43867526-29396478,471-43867243-119346fd,prod1051,0,0,1,0
43903169-c3135fee,478-43902985-6098537e,prod1051,0,0,1,0
43867139-bd82599f,521-43866703-71927746,prod1048,0,0,1,0
46759694-89bbed4e,521-46759045-621ce97a,prod1193,0,0,1,0
48884602-3f3abc30,522-48883849-a1e42b98,prod1253,0,0,1,0
35047623-5028bf0b,538-35047418-d1080a87,prod1183,0,0,1,0
39638667-541adfbe,538-39638568-24282290,prod1076,0,0,1,0
39638724-d355eb1b,538-39638568-24282290,prod1012,0,0,1,0
42305962-cc6195c2,538-42305681-cc640e53,prod1082,0,0,1,0
38951351-7bae7ee1,584-38951122-180865d4,prod1007,0,0,1,0
38951370-c5b78483,584-38951122-180865d4,prod1007,0,0,1,0
49668305-2f940d80,584-49667845-20af6fab,prod1048,0,0,1,0
49668743-f8113962,584-49667845-20af6fab,prod1082,0,0,1,0
49668779-ad884d97,584-49667845-20af6fab,prod1082,0,0,1,0
39624357-7b0e551c,613-39624201-8cd32152,prod1003,0,0,1,0
41657556-8e9bff92,613-41657365-1bccc2ec,prod1139,0,0,1,0
41657667-4b468513,613-41657365-1bccc2ec,prod1257,0,0,1,0
39366651-8627dd04,664-39365563-5b1bb251,prod1076,0,0,1,0
39366668-8b89c7cb,664-39365563-5b1bb251,prod1022,0,0,1,0
39366681-32ff7e94,664-39365563-5b1bb251,prod1022,0,0,1,0
36751530-53424cab,666-36725640-78ae15d3,prod1117,0,0,1,0
36751647-217f0626,666-36725640-78ae15d3,prod1254,0,0,1,0
39611448-b374416a,668-39611256-867adc04,prod1003,0,0,1,0
39611573-dcca595b,668-39611256-867adc04,prod1076,0,0,1,0
36567169-b91bdf6c,702-36566813-96f3713f,prod1208,0,0,1,0
42194658-632d4d5d,702-42194574-69fb1dce,prod1052,0,0,1,0
42195743-863e5c3b,702-42194574-69fb1dce,prod1211,0,0,1,0
42336169-9468629d,708-42335692-1f4f027d,prod1120,0,0,1,0
49579773-f6b5f047,711-49576521-9847d6ae,prod1250,0,0,1,0
40060595-2fe75011,298-40060456-63165035,prod1054,1,0,1,0
40060618-d2827c2f,298-40060456-63165035,prod1154,1,0,1,0
43865790-228b3275,448-43865289-16709c24,prod1254,1,0,1,0
43954009-ab49f042,477-43953789-6b776e7f,prod1051,1,0,1,0
34417111-22f8b23f,486-34416218-c6def17b,prod1166,1,0,1,0
37322246-74953b09,492-37322189-9a220ad5,prod1076,1,0,1,0
43945051-331d44d9,492-43944882-78d8ef78,prod1228,1,0,1,0
35223019-d30eb58d,493-35222734-c23914ec,prod1051,1,0,1,0
46683442-728563c5,506-46683096-0b2daf95,prod1135,1,0,1,0
42339881-d58b4acd,507-42339732-d31ab559,prod1286,1,0,1,0
46766971-a7ca8a9e,507-46766812-fac3d8d9,prod1135,1,0,1,0
35135508-35726edd,51-35135220-2fe30a33,prod1051,1,0,1,0
48804868-8ae8197d,513-48803962-3dc406f9,prod1062,1,0,1,0
41739974-0e6da99f,515-41739693-c62310e2,prod1086,1,0,1,0
46759459-608f14fe,521-46759045-621ce97a,prod1192,1,0,1,0
50911779-0837df8a,521-50911402-cd04ae43,prod1019,1,0,1,0
43985122-42c6eda7,522-43984408-5ed22604,prod1314,1,0,1,0
42305853-5a921831,538-42305681-cc640e53,prod1157,1,0,1,0
37323293-a5689d9e,539-37322950-89d2f4da,prod1044,1,0,1,0
37323489-52b376c9,539-37322950-89d2f4da,prod1183,1,0,1,0
39470659-e09c406d,539-39470561-8f340d2c,prod1076,1,0,1,0
39470759-c2cd9449,539-39470561-8f340d2c,prod1046,1,0,1,0
47362580-0212b60c,539-47362300-717a8424,prod1081,1,0,1,0
47362597-527ad6b6,539-47362300-717a8424,prod1248,1,0,1,0
47362613-ff9233ce,539-47362300-717a8424,prod1316,1,0,1,0
50193422-d37e43fc,539-50193165-6cb8229a,prod1183,1,0,1,0
50193439-234e9c2a,539-50193165-6cb8229a,prod1037,1,0,1,0
46688118-04f4f49a,543-46687630-0d3298ff,prod1316,1,0,1,0
49425673-71184769,574-49425406-171364aa,prod1065,1,0,1,0
51697690-b5e0f2d5,574-51697134-42bc7b77,prod1111,1,0,1,0
50019305-b842a467,578-50019065-c4755026,prod1183,1,0,1,0
41475415-8cb27e57,580-41475233-9c689062,prod1114,1,0,1,0
44385326-dd220b7c,580-44385040-498ef8e7,prod1098,1,0,1,0
44385577-81c72632,580-44385040-498ef8e7,prod1032,1,0,1,0
47279530-179de878,581-47279363-c1f35d6c,prod1032,1,0,1,0
34503668-513db386,582-34498705-b71cd412,prod1166,1,0,1,0
40168172-e4a7d2d4,584-40167873-a0ca5845,prod1027,1,0,1,0
40168239-f544cca5,584-40167873-a0ca5845,prod1157,1,0,1,0
42390995-d48ab841,584-42390764-a04035db,prod1032,1,0,1,0
44580175-4fa4ad5f,584-44558076-5951fef3,prod1157,1,0,1,0
49668642-35e402ef,584-49667845-20af6fab,prod1032,1,0,1,0
51795339-25ac752a,584-51795115-e7f679d8,prod1020,1,0,1,0
51795495-002a6134,584-51795115-e7f679d8,prod1317,1,0,1,0
51795536-c740f767,584-51795115-e7f679d8,prod1114,1,0,1,0
38929794-4638344a,586-38928771-76a3efba,prod1007,1,0,1,0
40158886-d5ce053c,586-40158361-512cafc3,prod1048,1,0,1,0
44563040-d9042a04,586-44562394-f57c4acc,prod1316,1,0,1,0
50896905-cd50e1e4,586-50896121-b2ce0adf,prod1319,1,0,1,0
50897057-c584bc95,586-50896121-b2ce0adf,prod1073,1,0,1,0
50897206-9df20194,586-50896121-b2ce0adf,prod1316,1,0,1,0
35042669-34d99268,587-35042121-76dd920b,prod1043,1,0,1,0
39489617-2848cc81,587-39487803-95ec7945,prod1020,1,0,1,0
39490238-734db396,587-39487803-95ec7945,prod1137,1,0,1,0
39490531-5f6cd5d0,587-39487803-95ec7945,prod1316,1,0,1,0
39490737-bd595cde,587-39487803-95ec7945,prod1094,1,0,1,0
43957471-ac3aa0c2,587-43955881-18b236e4,prod1157,1,0,1,0
43957664-7cae34e1,587-43955881-18b236e4,prod1019,1,0,1,0
45248123-3dd2656f,587-45246718-7e76cacb,prod1094,1,0,1,0
45248158-7680412d,587-45246718-7e76cacb,prod1246,1,0,1,0
47383753-3406130d,587-47297543-b6ef4ba3,prod1108,1,0,1,0
47384005-208a572a,587-47297543-b6ef4ba3,prod1032,1,0,1,0
47384110-e76c6cfc,587-47297543-b6ef4ba3,prod1062,1,0,1,0
50096057-e3a9614e,607-50095485-ce90278a,prod1273,1,0,1,0
50021495-08174fae,617-50021174-f5406643,prod1298,1,0,1,0
50021527-9cf360e8,617-50021174-f5406643,prod1239,1,0,1,0
42267244-64e16a68,618-42266772-a7291fcb,prod1273,1,0,1,0
45165165-a95399ff,622-45165016-b10553eb,prod1273,1,0,1,0
45165333-02f90158,622-45165016-b10553eb,prod1273,1,0,1,0
49493922-98538914,647-49493573-5bf35a45,prod1150,1,0,1,0
37163678-e53ab7f5,664-37161681-64781aa6,prod1236,1,0,1,0
41570716-90b320dc,664-41570246-47047912,prod1043,1,0,1,0
50090464-603d532d,664-50053880-2433b844,prod1043,1,0,1,0
50090517-e0ef4637,664-50053880-2433b844,prod1273,1,0,1,0
38756786-bc4716a4,665-38756490-fdb81f3e,prod1047,1,0,1,0
38756801-7050d4cb,665-38756490-fdb81f3e,prod1047,1,0,1,0
36751304-9d0254a1,666-36725640-78ae15d3,prod1060,1,0,1,0
35191526-c8619c84,668-35190034-524be63f,prod1201,1,0,1,0
41912534-bd87f65c,668-41912012-12d0f682,prod1157,1,0,1,0
36670844-fa6bb519,670-36670504-07c2768c,prod1199,1,0,1,0
38934693-b7eb16e6,675-38931942-80534802,prod1079,1,0,1,0
41755729-c90561f7,692-41755516-f1956d61,prod1069,1,0,1,0
43042726-e30a93e0,693-43042419-7a5d45c9,prod1095,1,0,1,0
46694723-c4c1185a,701-46694189-01ec7e0d,prod1246,1,0,1,0
46695115-8c8694d3,701-46694189-01ec7e0d,prod1044,1,0,1,0
34608259-5385f988,703-34414908-8ef1cac1,prod1043,1,0,1,0
34608305-81108852,703-34414908-8ef1cac1,prod1095,1,0,1,0
51537266-b678d1d4,708-51537138-5ff85da7,prod1199,1,0,1,0
45249782-8c948c79,710-45249150-5b899365,prod1113,1,0,1,0
50200062-988b19d3,710-50199808-2be1e906,prod1085,1,0,1,0
49579835-e2342d40,711-49576521-9847d6ae,prod1183,1,0,1,0
43792934-440bfb2f,119-43792387-75794b91,prod1031,1,0,1,0
40264065-9a435cbb,177-40263886-4a9480de,prod1139,1,0,1,0
40264082-3a60ac7e,177-40263886-4a9480de,prod1010,1,0,1,0
43867349-aa06f682,297-43867223-b22b20ae,prod1205,1,0,1,0
40060568-be3dfdfb,298-40060456-63165035,prod1009,1,0,1,0
45284199-e9e9d30e,412-45283378-34c66148,prod1157,1,0,1,0
42354152-6822d0e0,441-42353964-ddd2896e,prod1022,1,0,1,0
49501737-09ed22e8,448-49501354-7c268371,prod1303,1,0,1,0
43867127-0ebfecd3,521-43866703-71927746,prod1152,1,0,1,0
46759444-fe301c9a,521-46759045-621ce97a,prod1152,1,0,1,0
47357686-766de39d,521-47357343-56f0011c,prod1136,1,0,1,0
47357712-c0adb19b,521-47357343-56f0011c,prod1152,1,0,1,0
43984677-c954adc1,522-43984408-5ed22604,prod1152,1,0,1,0
43984961-569d153a,522-43984408-5ed22604,prod1205,1,0,1,0
48884046-3838d493,522-48883849-a1e42b98,prod1152,1,0,1,0
39568148-7a8cbd61,523-39567766-7b7da78f,prod1205,1,0,1,0
39638613-5831169b,538-39638568-24282290,prod1000,1,0,1,0
39638626-9e84acc4,538-39638568-24282290,prod1000,1,0,1,0
39638651-e197bc32,538-39638568-24282290,prod1076,1,0,1,0
39638709-35a40d5d,538-39638568-24282290,prod1012,1,0,1,0
43904414-67c62743,538-43904230-f083c0b7,prod1004,1,0,1,0
46697766-33e3a5bf,576-46697449-3d7b048b,prod1076,1,0,1,0
38951340-4af79806,584-38951122-180865d4,prod1076,1,0,1,0
42390811-f4826955,584-42390764-a04035db,prod1000,1,0,1,0
42390901-053aec29,584-42390764-a04035db,prod1000,1,0,1,0
35053260-6938d263,613-35053035-32d0a5fa,prod1110,1,0,1,0
35053318-7f80f274,613-35053035-32d0a5fa,prod1110,1,0,1,0
39624313-5606be9e,613-39624201-8cd32152,prod1003,1,0,1,0
47285601-fd9ba467,648-47285453-db5cf26a,prod1068,1,0,1,0
39366638-08af6788,664-39365563-5b1bb251,prod1076,1,0,1,0
39366693-a1bfee57,664-39365563-5b1bb251,prod1012,1,0,1,0
39366851-1960bb1c,664-39365563-5b1bb251,prod1082,1,0,1,0
43791920-9c596748,664-43791668-edd9a544,prod1004,1,0,1,0
50090257-81742adc,664-50053880-2433b844,prod1031,1,0,1,0
38756652-d25048d2,665-38756490-fdb81f3e,prod1015,1,0,1,0
38756702-8bbf2e13,665-38756490-fdb81f3e,prod1015,1,0,1,0
35190118-5580a5c3,668-35190034-524be63f,prod1031,1,0,1,0
35190132-fe1c1799,668-35190034-524be63f,prod1031,1,0,1,0
35190156-382a2dcf,668-35190034-524be63f,prod1057,1,0,1,0
35190214-15c853bc,668-35190034-524be63f,prod1113,1,0,1,0
36660259-4df1de9d,669-36660123-214424d8,prod1072,1,0,1,0
38872774-8c32f9ee,670-38872645-ab7f50c8,prod1007,1,0,1,0
38872795-2977a942,670-38872645-ab7f50c8,prod1007,1,0,1,0
36590081-94db3ab5,697-35117710-0c5aa08d,prod1000,1,0,1,0
44369932-a3d792cc,698-44369532-03da3049,prod1037,1,0,1,0
36567213-c8d46e41,702-36566813-96f3713f,prod1056,1,0,1,0
42195128-51f12afe,702-42194574-69fb1dce,prod1009,1,0,1,0
42195149-8500feef,702-42194574-69fb1dce,prod1154,1,0,1,0
46638935-219aafac,702-46638594-2858f992,prod1051,1,0,1,0
42336185-f271c65b,708-42335692-1f4f027d,prod1021,1,0,1,0
43029322-a6b652ee,710-43029129-6eee08b1,prod1069,1,0,1,0
43029441-14b62c1f,710-43029129-6eee08b1,prod1015,1,0,1,0
43029532-52a7b7c2,710-43029129-6eee08b1,prod1015,1,0,1,0
46679811-a453a142,711-46678876-dd012824,prod1073,1,0,1,0
49579754-e79c8ce3,711-49576521-9847d6ae,prod1031,1,0,1,0
49579801-1cf568b1,711-49576521-9847d6ae,prod1250,1,0,1,0
43792944-158ca09e,119-43792387-75794b91,prod1003,1,0,1,0
45180630-a697517c,291-45180435-026c1cdd,prod1039,1,0,1,0
45180735-cdb1dc05,291-45180435-026c1cdd,prod1054,1,0,1,0
37177336-2b0f1a8f,297-37176923-78874b27,prod1205,1,0,1,0
39378234-3a625df7,297-39378074-b6a58c6b,prod1191,1,0,1,0
39378261-8a49234f,297-39378074-b6a58c6b,prod1152,1,0,1,0
39378279-6b22e638,297-39378074-b6a58c6b,prod1173,1,0,1,0
42366497-c8d66765,299-42366139-177fc163,prod1152,1,0,1,0
46786404-bd750f46,299-46786281-3b790149,prod1194,1,0,1,0
46786439-1bf809a2,299-46786281-3b790149,prod1205,1,0,1,0
46786539-d72a8268,299-46786281-3b790149,prod1041,1,0,1,0
45240951-00be9778,460-45240797-5d6c87c0,prod1019,1,0,1,0
42350801-28bd5584,462-42350441-0b547b10,prod1195,1,0,1,0
